Name;Latitude;Longitude;Label
M4R4+9V5, Maharshi Parshuram Marg, Maulana Azad Society, Co-operative Group Housing Societies Pitampura, Pitam Pura, Delhi, 110034, India;28.690715;77.106958;bad
Outer Ring Road Makbara Chowk, Bhalswa Jahangir Village, Bhalswa, Delhi, 110033, India;28.736902;77.159742;bad
CLASSROOM, MAXFORT SCHOOL DWARKA, Sector 7 Service Rd, Sector 7 Dwarka, Dwarka, Delhi, 110075, India;28.588501;77.068131;bad
E 76, E Block, Gandhi Vihar, Gopalpur Village, Delhi, 110009, India;28.71957;77.2152;bad
Peera Garhi, Delhi, India;28.679853;77.092706;bad
198, Qutab Rd, Ram Nagar Market, Teliwara, Sadar Bazaar, Delhi, 110006, India;28.648585;77.217864;bad
J7C7+J7 Delhi, India;28.621547;77.263147;good
P477+HFQ, Sector 6 Rd, Sector 6, Rohini, Delhi, 110085, India;28.71402;77.113725;good
978, JJ Colony, Shakurpur Colony, Shakurpur, Delhi, 110034, India;28.68541;77.149761;bad
A3/10, Sultanpuri, Delhi, 110086, India;28.695576;77.074561;good
66, Kiran Vihar, Karkardooma, Anand Vihar, Delhi, 110092, India;28.653883;77.301792;bad
LAWYER CHAMBERS, DISTRICT COURTS ROUSE AVENUE, Mata Sundari Railway Colony, Mandi House, Delhi, 110002, India;28.632903;77.233913;bad
M5Q9+W33, Maharishi Dayanand Saraswati Marg, H block, Pocket H, Phase 1, Ashok Vihar, Delhi, 110052, India;28.68969;77.167782;bad
M794+4JG, J Block Gali, Seelampur, Shahdara, Delhi, 110053, India;28.667413;77.257093;bad
M66H+4CM, Shyama Prasad Mukherjee Marg, Old Delhi, Delhi, 110006, India;28.660081;77.22866;bad
1359/2, Kacha Bagh, Katra Lehswan, Chandni Chowk, Delhi, 110006, India;28.657258;77.229701;bad
Plot 10, Tyagi Rd, Sector 19B, Dwarka, Delhi, 110075, India;28.573537;77.043706;bad
P5VC+MQ, Bhalswa Dairy, Bhalswa, Delhi, 110042, India;28.744531;77.171522;bad
R38H+MM Delhi, India;28.816729;77.079247;bad
J5VV+MX Delhi, India;28.644147;77.194878;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
Rohini Depot 1 Sec 6 (Ambedkar Hospital), Swarn Jayanti Park, Sector 10, Rohini, Delhi, 110085, India;28.715697;77.114263;good
P4J6+QV5, Pocket 1, Sector 11D, Rohini, Delhi, 110085, India;28.731672;77.112205;bad
H2QQ+P7 Delhi, India;28.589373;77.038177;good
M5WJ+QF4, Ashok Vihar Flyover, Ashok Vihar II, Pocket A, Ashok Vihar, Delhi, 110052, India;28.697014;77.181898;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
Q43M+5M2, Samaypur - Libaspur Rd, Hira Colony, Delhi, 110042, India;28.753138;77.134066;bad
27, Patel Rd, West Patel Nagar, Patel Nagar, Delhi, 110008, India;28.65343;77.155053;bad
M3MH+R52, Bhim Nagar, Block D, Delhi State Industrial and Infrastructure Development, Nangloi, Delhi, 110041, India;28.683884;77.078402;bad
M6V7+WWR, Banarsi Das Estate, Timarpur, Delhi, 110007, India;28.694992;77.214747;good
M5Q3+3X4 OP Nigam Park (Central Park), C2 Block, Keshav Puram, Tri Nagar, Delhi, 110035, India;28.687597;77.155048;bad
01, Kashmere Gate, Delhi, 110006, India;28.666631;77.229595;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
A3/91, Sultanpuri, Delhi, 110086, India;28.695797;77.074467;bad
C/0 - Bhagwati Motors (Regd.)1017 Main, Arya Samaj Rd, Ghaffar Market, Block 23, Beadonpura, Karol Bagh, Delhi, 110005, India;28.649652;77.190209;good
OFFICE, CAMBRIDGE FOUNDATION SCHOOL, Major Sudesh Kumar Marg, Block J, Rajouri Garden Extension, Rajouri Garden, Delhi, 110027, India;28.639749;77.114279;good
C-122, Phase I, Telecom Staff Quaters, Vivek Vihar, Delhi, 110095, India;28.671901;77.32275;good
460, Block J, Rajouri Garden Extension, Rajouri Garden, Delhi, 110027, India;28.643741;77.113036;good
R35V+5Q6, Holambi Main Rd, Holambi Kalan, Delhi, 110082, India;28.807749;77.094216;good
JandK Pocket Dilshad Garden, Chikamberpur Village, Chikamberpur, Delhi, 110095, India;28.679243;77.323901;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
Bensups Hospital, Sector 12, Dwarka, Sector 7 Extension, Pocket 4, Sector 12 Dwarka, Dwarka, Delhi, 110075, India;28.592677;77.044072;good
H42, Shastri Park Rd, Kirti Nagar, Block H, Shastri Park, Shahdara, Delhi, 110053, India;28.675394;77.259258;bad
Surajmal Stadium, Camp No 3, Block X, JJ Colony No 3, Nangloi, Delhi, 110041, India;28.682032;77.072977;bad
1, Gali No. 110, Block B, Sant Nagar, Burari, Delhi, 110084, India;28.744939;77.203315;bad
Shop No. E, 6, Rajan Babu Rd, Block E, Adarsh Nagar, Delhi, 110033, India;28.721073;77.176291;bad
198, Qutab Rd, Ram Nagar Market, Teliwara, Sadar Bazaar, Delhi, 110006, India;28.648585;77.217864;bad
P6CC+362, Gandhi Vihar, Gopalpur Village, Delhi, 110009, India;28.720812;77.220342;bad
P5H6+R37, Ramgarh Village, Jahangirpuri, Delhi, 110033, India;28.729377;77.160117;bad
01, Kashmere Gate, Delhi, 110006, India;28.666602;77.229617;bad
Raj Ghat, Delhi, 110002, India;28.641843;77.246794;bad
Sunder Apartment, Block J, Reserve Bank Enclave, Paschim Vihar, Delhi, 110063, India;28.665305;77.092308;good
Rohini West station, Rohini, Delhi, 110085, India;28.714438;77.116079;bad
UG 5 Vikas Tower Rani Bagh Commercial Complex, Plot No, 31, Rd Number 44, Saint Nagar Delhi, Rani Bagh, Pitam Pura, Delhi, 110034, India;28.689169;77.133642;bad
1143/2, Nala Rd, Paul Colony, Rithala, Rohini, Delhi, 110085, India;28.723108;77.10434;bad
Shastri Park, Metro Vihar, Shastri Park, Jagjit Nagar, Delhi, 110053, India;28.668821;77.249385;bad
21, Hudson Ln, GTB Nagar, Delhi, 110009, India;28.697377;77.204575;good
A-61, Ramesh Nagar, Opposite Metro Pillar No. 343 New Delhi, Black B, Namdhari Colony, Ramesh Nagar, Delhi, 110015, India;28.653507;77.13481;good
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;good
P477+HFQ, Sector 6 Rd, Sector 6, Rohini, Delhi, 110085, India;28.71402;77.113725;good
M39W+JF4, Rd Number 30, Reserve Bank Enclave, Paschim Vihar, Delhi, 110063, India;28.66912;77.096109;bad
5123, near Transformer, Rui Mandi, Sadar Bazaar, Delhi, 110006, India;28.659262;77.213009;bad
A1, 24, near Lancer convent School, Prashant Vihar, Sector 14, Rohini, Delhi, 110085, India;28.709195;77.133919;bad
J-2/11 first floor, Block J, Rajouri Garden, Delhi, 110027, India;28.647464;77.119079;good
145, C Block, Block D, JJ Colony, Uttam Nagar, Delhi, 110066, India;28.62496;77.06527;bad
37, Bhiku Ram Jain Marg - Rajpur Rd, Kamla Nehru Ridge, Civil Lines, Delhi, 110007, India;28.679861;77.218122;good
64, New Shabhapur Gujran, Shastri Park, Karawal Nagar, Delhi, 110094, India;28.670701;77.244521;bad
C26a Mansarovar Garden, Block H, Kirti Nagar, Delhi, 110015, India;28.650001;77.144029;good
OFFICE, CAMBRIDGE FOUNDATION SCHOOL, Major Sudesh Kumar Marg, Block J, Rajouri Garden Extension, Rajouri Garden, Delhi, 110027, India;28.639749;77.114279;bad
R35V+5Q6, Holambi Main Rd, Holambi Kalan, Delhi, 110082, India;28.807749;77.094216;good
Rohini West station, Rohini, Delhi, 110085, India;28.71471;77.116394;bad
Plot 6, Sector 19B, Dwarka, Delhi, 110075, India;28.578172;77.0428;bad
105 TO 116, Pocket D, Sector 17 Dwarka, Dwarka, Delhi, 110075, India;28.594314;77.031905;bad
Bhama Shah Marg, Police Ground, Kingsway Camp, GTB Nagar, Delhi, 110009, India;28.697874;77.196003;good
Mayapuri, Block WH, Mayapuri Industrial Area Phase I, Mayapuri, Delhi, 110064, India;28.636912;77.128975;bad
A-29, Ramgarh, Bhalswa Jahangirpuri, Jahangirpuri, Delhi, 110033, India;28.725987;77.162683;bad
20/56, Rd Number 3, West Punjabi Bagh, Punjabi Bagh, Delhi, 110026, India;28.667067;77.125352;good
M285+W9V, UER II, Bakkarwala, Delhi, 110041, India;28.666565;77.007983;good
A1/92, Block B 4, Harijan Colony, Sultanpuri, Delhi, 110086, India;28.694089;77.074091;bad
ESI-Basaidarapur, Shivaji Enclave, Tagore Garden Extension, Delhi, 110027, India;28.657795;77.127014;bad
Dwarka Sector 9 metro station, Dwarka, Delhi, 110075, India;28.574665;77.065091;bad
J277+RC2, Jai Vihar Colony, Masudabad, Najafgarh, Delhi, 110043, India;28.614495;77.013568;good
682, near Metro Pillar Number 460, Nangloi Extension, Uttam Nagar, Delhi, 110059, India;28.682269;77.046701;bad
M5XM+33G, Dilkhush Bagh Industrial Area, Ashok Vihar, Delhi, 110052, India;28.69706;77.182119;bad
Susram niwas, plot no. 128,shiv vihar Vikas Nagar, uttam nagar Behind kamlesh public school and, near by Gupta Timber, Green Enclave, Hastsal, Delhi, 110059, India;28.646947;77.051014;bad
Q47G+J57, Khera Kalan Rd, Siraspur, Delhi, 110042, India;28.764192;77.125109;bad
Shanti Nagar, Shanti Nagar, Tri Nagar, Delhi, 110035, India;28.677754;77.167063;bad
A 7 second floor, Hari Enclave, Hari Nagar, Delhi, 110064, India;28.625638;77.110242;bad
D/4-230, Jagdamba Market Rd, Karan Vihar Phase IV, Karan Vihar, Sultanpuri, Delhi, 110086, India;28.700799;77.074075;bad
A2/2/366, Sultanpuri, Delhi, 110086, India;28.693571;77.07709;good
Phase-2 Shed No- 1/10, 1/11, DSIDC Complex Near New Police station, Nand Nagri, Mandoli, Delhi, 110093, India;28.698453;77.309321;bad
P4G7+9RG, Swarn Jayanti Park, Sector 12, Rohini, Delhi, 110085, India;28.725531;77.114259;good
A-2 DLF Ankur Vihar Ankur Vihar, DLF Ankur Vihar, Haiderpur, Shalimar Bagh, Delhi, 201102, India;28.717453;77.150867;bad
P4W6+526, near Hanuman Mandir old Vikram dharamkanta, Shahbad Daulatpur Village, Rohini, Delhi, 110042, India;28.745451;77.109978;bad
Rohini West, Bhagawan M, Bhagwan Mahavir Marg, Swarn Jayanti Park, Sector 10, Rohini, Delhi, 110085, India;28.714915;77.115391;bad
Shivanika Gas Agency, Rd Number 71, Vivek Vihar, Delhi, 110095, India;28.665771;77.312773;good
GULAB BHAWAN, BAHADUR SHAH ZAFAR MARG, Bahadur Shah Zafar Marg, Vikram Nagar, Delhi, 110002, India;28.631098;77.241119;good
Shamshan Ghat Pusta, Geeta Colony, Delhi, 110031, India;28.655392;77.26388;good
P477+HFQ, Sector 6 Rd, Sector 6, Rohini, Delhi, 110085, India;28.71402;77.113725;good
M5XM+33G, Dilkhush Bagh Industrial Area, Ashok Vihar, Delhi, 110052, India;28.69706;77.182119;bad
P3WR+QQF, Bawana Rd, Block B, Prahladpur, Rohini, Delhi, 110042, India;28.747058;77.092314;good
Shop No 7773, Sadar Nala Road, Nawab Rd, near kishan masale wala, Basti Harphool Singh, Sarai Khalil, Sadar Bazaar, Delhi, 110006, India;28.657562;77.210788;bad
P4G7+9RG, Swarn Jayanti Park, Sector 12, Rohini, Delhi, 110085, India;28.725531;77.114259;good
M66H+4CM, Shyama Prasad Mukherjee Marg, Old Delhi, Delhi, 110006, India;28.660081;77.22866;good
M737+RXH, Pushta Rd, Geeta Colony, Delhi, 110031, India;28.654183;77.264872;bad
Karnal Bypass, Rajiv Nagar, Bhalswa, Delhi, 110042, India;28.7375;77.155464;bad
P5Q3+5PC, GT Karnal Rd, Block AG, Sanjay Gandhi Transport Nagar, Delhi, 110042, India;28.737922;77.154362;bad
E -1582, Block A, Jahangirpuri, Delhi, 110033, India;28.734409;77.173086;bad
G-15, Ground Floor, Vikas Mall Opp. Shahdara Metro Station, Raj Block, Navin Shahdara, Shahdara, Delhi, 110032, India;28.675267;77.288054;bad
Shop No 7773, Sadar Nala Road, Nawab Rd, near kishan masale wala, Basti Harphool Singh, Sarai Khalil, Sadar Bazaar, Delhi, 110006, India;28.657562;77.210788;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
2951, Outer Ring Rd, Bhalswa Jahangirpuri, Jahangirpuri, Delhi, 110033, India;28.734042;77.17709;bad
P2J3+VF8, Kanjhawala Village, Delhi, 110081, India;28.73221;77.003576;bad
01, Kashmere Gate, Delhi, 110006, India;28.666602;77.229617;bad
A block, Sector 15, Pocket 2, Sector 15A, Rohini, Delhi, 110089, India;28.729831;77.129095;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
125, Pocket E 20, Pocket 20, Sector 3E, Rohini, Delhi, 110085, India;28.699593;77.104541;bad
New Sabzi Mandi, A Block, Panchwathi, Azadpur, Delhi, 110033, India;28.714096;77.172664;bad
A-2/65, Hastsal Road, Uttam Nagar, Near Gurudwara, A Block, Uttam Nagar, Delhi, 110059, India;28.627844;77.059531;bad
Bhalswa Xing, Bhalswa Jahangir Village, Bhalswa, Delhi, 110033, India;28.737665;77.16568;bad
J7PR+JV3, Block C, C Block, Preet Vihar, Delhi, 110092, India;28.636646;77.292;bad
198/C, Pushpanjali, Karkardooma, Anand Vihar, Delhi, 110092, India;28.654176;77.308822;bad
P477+HFQ, Sector 6 Rd, Sector 6, Rohini, Delhi, 110085, India;28.71402;77.113725;bad
M5Q3+V54, Mahatma Gandhi Rd, Dr Lohia Industrial Area, Netaji Subhash Place, Tri Nagar, Delhi, 110034, India;28.689598;77.152723;good
A- block, Maharishi Balaram Marg, JJ Colony, Shakurpur Colony, Shakurpur, Delhi, 110034, India;28.686508;77.147072;bad
B2/392, sector 6, rohini, near west rohini metro station, Sector 6, Rohini, Delhi, 110085, India;28.714654;77.115768;bad
M64Q+8F Delhi, India;28.655835;77.238711;good
EMERGENCY, GOVIND BALLABH PANT HOSPITAL, 64 Khamba, Delhi, 110002, India;28.6388;77.234446;bad
635, Banda Bahadur Marg, Mukherjee Nagar, Delhi, 110009, India;28.709651;77.213965;good
12, Block E, Nirman Vihar, Preet Vihar, Delhi, 110092, India;28.637364;77.288573;good
43, Sector 15, Pocket 12, Sector 15F, Rohini, Delhi, 110089, India;28.733097;77.129369;good
01, Kashmere Gate, Delhi, 110006, India;28.666602;77.229617;bad
E -1582, Block A, Jahangirpuri, Delhi, 110033, India;28.734409;77.173086;bad
Dwarka Sector-18A, Dwarka, Delhi, 110075, India;28.588488;77.040699;good
Surajmal Stadium, Camp No 3, Block X, JJ Colony No 3, Nangloi, Delhi, 110041, India;28.682034;77.072958;bad
Q6H7+4M Delhi, India;28.777793;77.214174;bad
M24R+WVW, Nathan Vihar, Ranhola, Delhi, 110041, India;28.657152;77.042172;good
64, New Shabhapur Gujran, Shastri Park, Karawal Nagar, Delhi, 110094, India;28.670579;77.244761;bad
R4VH+7RJ, Singhola, Delhi, 110036, India;28.843016;77.13061;bad
34/1, Double Storey, Tihar Colony, Ashok Nagar|New, Delhi, 110018, India;28.616615;77.101209;bad
Peera Garhi Metro Station, M3HV+V63, Ekta Enclave, Peeragarhi Village, Paschim Vihar, Delhi, 110087, India;28.679594;77.092934;bad
P646+JVQ, Banda Bahadur Marg, Indra Vihar, Mukherjee Nagar, Delhi, 110009, India;28.706599;77.212152;good
J7PR+JV3, Block C, C Block, Preet Vihar, Delhi, 110092, India;28.636646;77.292;bad
Shahdara Border, Delhi, 110095, India;28.676371;77.322048;bad
HALL, RAJDHANI COLLEGE, Block C, Bali Nagar, Delhi, 110015, India;28.655158;77.126449;bad
J7V2+44 Delhi, India;28.642848;77.250284;good
M6P4+VF9, Sudhir Bose Marg, near Ramjas College University Of Delhi, Law Faculty, University Enclave, Delhi, 110007, India;28.687013;77.206149;good
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
H363+P4 Delhi, India;28.56185;77.052755;good
Ocs Apartment Block-A16, OCS APARTMENT, Mayur Vihar, Delhi, 110091, India;28.598999;77.299569;good
A4/246, State Bank Road, near State Bank of India SULTANPURI, Sultanpuri, Delhi, 110086, India;28.695896;77.076581;bad
CANTEEN, LOK NAYAK HOSPITAL, LNJP Colony, Delhi, 110002, India;28.638973;77.237999;bad
43, Sector 15, Pocket 12, Sector 15F, Rohini, Delhi, 110089, India;28.733097;77.129369;bad
M4V3+JJ3, Outer Ring Rd, Sector 2, Pitam Pura, Delhi, 110083, India;28.693969;77.104219;bad
25/65, Road No.66, West Punjabi Bagh, Punjabi Bagh, Delhi, 110026, India;28.667724;77.125534;good
BA94, Gyan Shakti Mandir Marg, Block BA, West Shalimar Bagh, Shalimar Bagh, Delhi, 110088, India;28.71537;77.154573;good
M7JG+2QW, Rd Number 65, Janta Colony, Subhash Park, Shahdara, Delhi, 110032, India;28.680288;77.277096;bad
2 Shanker Vihar, Metro Pillar Number 75, Vikas Marg, Block C, Bharati Artist Colony, Preet Vihar, Delhi, 110092, India;28.638368;77.290056;good
21, G/F, Site, 1793, Kotla Marg, opp. Balbhaban, Mata Sundari Railway Colony, Mandi House, Delhi, 110002, India;28.63174;77.23589;bad
Jahangir Puri Metro Station, Bhalswa Jahangirpuri, Jahangirpuri, Delhi, 110033, India;28.726734;77.162118;bad
5001, lal gali, Kucha Rehman Gali, New Krishna Cloth Market, Katra Nawab, chandni chow, Delhi, 110006, India;28.656499;77.226914;bad
M7CC+P93, Grand Trunk Rd, Phase 1, Block G, Shahdara, Delhi, 110031, India;28.671688;77.271123;bad
89a, GT Karnal Rd, Block L, Jahangirpuri Industrial Area, Shalimar Garden, Delhi, 110088, India;28.732421;77.155567;bad
H3P2+4G3, Sector 11 Dwarka, Dwarka, Delhi, 110075, India;28.585521;77.050862;good
Karorimal College, Delhi, 110007, India;28.683709;77.207974;good
287, Block C4G, Block C4F, Janakpuri, Delhi, 110058, India;28.616403;77.091232;good
1164, Pocket 7 Rd, Pocket 7, Sector 12 Dwarka, Dwarka, Delhi, 110078, India;28.590502;77.043353;bad
Paschim Vihar Water Tank, A 2B Block, Paschim Vihar, Delhi, 110063, India;28.668718;77.099495;bad
Ballimaran panjabi phatk Ol india, Baradari, Chandni Chowk, Delhi, 110006, India;28.652867;77.226961;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;good
1359/2, Kacha Bagh, Katra Lehswan, Chandni Chowk, Delhi, 110006, India;28.657258;77.229701;bad
1/3224, Main Mandoli Rd, near Aggarwal sweets, Ram Nagar Extension, Ram Nagar, Shahdara, Delhi, 110032, India;28.682764;77.296176;bad
J6Q9+9WH, State Entry Rd, Railway Colony, Delhi, 110002, India;28.638368;77.220215;good
No. D-6 320,, Sir Chotu Ram Marg, Sector 6, Rohini, Delhi, 110085, India;28.715757;77.112126;good
Haiderpur Badli Mor Metro Station, C and D Block, Shalimar Place Site, Shalimar Bagh, Delhi, 110088, India;28.729825;77.148222;bad
Police Station Kirti Nagar, Kirti Nagar, Delhi, 110015, India;28.648638;77.142945;good
A-2 DLF Ankur Vihar Ankur Vihar, DLF Ankur Vihar, Haiderpur, Shalimar Bagh, Delhi, 201102, India;28.717453;77.150867;bad
Shop No 7773, Sadar Nala Road, Nawab Rd, near kishan masale wala, Basti Harphool Singh, Sarai Khalil, Sadar Bazaar, Delhi, 110006, India;28.657562;77.210788;bad
22, Hathora Ram Park Rd, Keshav Puram, Kishan Ganj, Delhi, 110007, India;28.687118;77.157996;good
M7C8+98P, Phase 1, Block B, Shahdara, Delhi, 110053, India;28.670909;77.265861;bad
e-block, 1181, Bhalswa Jahangirpuri, Jahangirpuri, Delhi, 110033, India;28.725453;77.163074;bad
P477+HFQ, Sector 6 Rd, Sector 6, Rohini, Delhi, 110085, India;28.71402;77.113725;bad
P5CR+PM Delhi, India;28.721831;77.191647;bad
Indira Gandhi Stadium, IG Indoor Stadium, ITO, Vikram Nagar, Delhi, 110002, India;28.633948;77.246719;good
H325+F6 Delhi, India;28.551131;77.058072;bad
21, Indra Vihar, Mukherjee Nagar, Delhi, 110009, India;28.705033;77.213269;bad
H2RR+QCC, Sector 12 Dwarka, Dwarka, Delhi, 110075, India;28.592044;77.041055;bad
RESIDENCE-OFFICE: XIV/11263, SECOND FLOOR KELA KOTHI, New Rohtak Rd, near TIBBIA COLLEGE CROSSING AT, Block 69B, Dori Walan, Karol Bagh, Delhi, 110005, India;28.656067;77.197427;bad
jama masjid, M62M+79G, Jama Masjid, Chandni Chowk, Delhi, 110006, India;28.650656;77.233429;bad
Rohini West station, Rohini, Delhi, 110085, India;28.71471;77.116394;bad
M2JH+W8M, Rohtak Rd, Smarak Park, Mundka, Delhi, 110041, India;28.682435;77.028325;bad
D-10/85, Bhagwan Mahavir Marg, Pocket 10, Sector 7D, Rohini, Delhi, 110085, India;28.710246;77.12214;good
P477+HFQ, Sector 6 Rd, Sector 6, Rohini, Delhi, 110085, India;28.71402;77.113725;bad
Plot 6, Sector 19B, Dwarka, Delhi, 110075, India;28.578172;77.0428;bad
2, Red Cross Rd, Rajpath Area, line1, Delhi, 110001, India;28.611803;77.212004;good
SECURITY ROOM, DTC BUS DEPOT, Block G-3, Sector 16, Rohini, Delhi, 110085, India;28.730283;77.122503;good
424,forth floor, dmall Twin district centre, Swarn Jayanti Park, Sector 10, Rohini, Delhi, 110085, India;28.716155;77.113602;bad
C-110, Aggra Nagar, Gali No 1, Nangloi, Gulshan Park, Mubarkpur, Delhi, 110041, India;28.686508;77.057299;bad
Bensups Hospital, Sector 12, Dwarka, Sector 7 Extension, Pocket 4, Sector 12 Dwarka, Dwarka, Delhi, 110075, India;28.592677;77.044072;good
Main road raghubarpura no 1, near Shani mandir, Raghubarpura 1, Seelampur, Shahdara, Delhi, 110031, India;28.663493;77.271377;bad
P4F3+P28, Bagga Link Rd, Paul Colony, Rithala, Rohini, Delhi, 110085, India;28.72444;77.102378;bad
B3, 24, Sultanpuri, Delhi, 110086, India;28.697872;77.075583;good
125, Pocket E 20, Pocket 20, Sector 3E, Rohini, Delhi, 110085, India;28.699593;77.104541;good
Tagore Garden Metro Station / Tatarpur, Block BF, Tagore Garden, Tagore Garden Extension, Delhi, 110027, India;28.644139;77.113304;bad
H3R4+944, Sector 11 Dwarka, Dwarka, Delhi, 110075, India;28.591037;77.055303;good
J7W3+JR Delhi, India;28.646614;77.254501;bad
Rohini West station, Rohini, Delhi, 110085, India;28.71471;77.116394;bad
